PROJECT_ID,PROJECT_NAME,PROJECT_CUSTOMER,PROJECT_VERTICAL,PROJECT_EXECUTION_UNIT,PROJECT_TYPE,PROJECT_STATUS,PROJECT_MANAGER_ID,PROJECT_MANAGER_NAME,ASDM_NUMBER,ASDM_NAME,PM_STATUS,BILLING_CYCLE_START_DATE,BILLING_CYCLE_END_DATE,Vertical,Unit,Commercial Model
PID_102,PRJ_102,CUST_68,PRJ_Vert_05,PRJ_Exec_16,Standard Billable,Active,PM_88,Project_Manager_88,ASDM_11,Account_Service_Delivery_Manager_11,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_01
PID_105,PRJ_105,CUST_75,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_91,Project_Manager_91,ASDM_62,Account_Service_Delivery_Manager_61,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_107,PRJ_107,CUST_49,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_93,Project_Manager_93,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_108,PRJ_108,CUST_77,PRJ_Vert_01,PRJ_Exec_35,Standard Billable,Active,PM_94,Project_Manager_94,ASDM_64,Account_Service_Delivery_Manager_63,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_05
PID_109,PRJ_109,CUST_78,PRJ_Vert_01,PRJ_Exec_22,Standard Billable,Active,PM_95,Project_Manager_95,ASDM_65,Account_Service_Delivery_Manager_64,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_110,PRJ_110,CUST_79,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_93,Project_Manager_93,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_05
PID_111,PRJ_111,CUST_80,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_96,Project_Manager_96,ASDM_06,Account_Service_Delivery_Manager_06,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_112,PRJ_112,CUST_81,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_97,Project_Manager_97,ASDM_33,Account_Service_Delivery_Manager_33,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_113,PRJ_113,CUST_82,PRJ_Vert_06,PRJ_Exec_29,Standard Billable,Active,PM_98,Project_Manager_98,ASDM_66,Account_Service_Delivery_Manager_65,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_114,PRJ_114,CUST_22,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_99,Project_Manager_99,ASDM_22,Account_Service_Delivery_Manager_22,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_115,PRJ_115,CUST_83,PRJ_Vert_01,PRJ_Exec_22,Standard Billable,Active,PM_95,Project_Manager_95,ASDM_65,Account_Service_Delivery_Manager_64,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_116,PRJ_116,CUST_84,PRJ_Vert_08,PRJ_Exec_36,Standard Billable,Active,PM_92,Project_Manager_92,ASDM_67,Account_Service_Delivery_Manager_66,Confirmed,01-03-2026,31-03-2026,Vertical_08,Unit_01,Commercial_Model_04
PID_117,PRJ_117,CUST_85,PRJ_Vert_06,PRJ_Exec_37,Standard Billable,Active,PM_100,Project_Manager_100,ASDM_68,Account_Service_Delivery_Manager_67,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_604,PRJ_604,CUST_243,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_344,Project_Manager_344,ASDM_84,Account_Service_Delivery_Manager_83,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_118,PRJ_118,CUST_11,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_11,Project_Manager_11,ASDM_11,Account_Service_Delivery_Manager_11,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1158,PRJ_1158,CUST_120,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_301,Project_Manager_301,ASDM_60,Account_Service_Delivery_Manager_59,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_120,PRJ_120,CUST_32,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_102,Project_Manager_102,ASDM_33,Account_Service_Delivery_Manager_33,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_121,PRJ_121,CUST_87,PRJ_Vert_03,PRJ_Exec_05,Standard Billable,Active,PM_103,Project_Manager_103,ASDM_69,Account_Service_Delivery_Manager_68,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_122,PRJ_122,CUST_88,PRJ_Vert_06,PRJ_Exec_16,Standard Billable,Active,PM_104,Project_Manager_104,ASDM_49,Account_Service_Delivery_Manager_49,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_123,PRJ_123,CUST_89,PRJ_Vert_03,PRJ_Exec_16,Standard Billable,Active,PM_105,Project_Manager_105,ASDM_70,Account_Service_Delivery_Manager_69,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_124,PRJ_124,CUST_90,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_106,Project_Manager_106,ASDM_71,Account_Service_Delivery_Manager_70,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_125,PRJ_125,CUST_91,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_107,Project_Manager_107,ASDM_58,Account_Service_Delivery_Manager_50,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_127,PRJ_127,CUST_73,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_87,Project_Manager_87,ASDM_26,Account_Service_Delivery_Manager_26,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_128,PRJ_128,CUST_82,PRJ_Vert_06,PRJ_Exec_29,Standard Billable,Active,PM_108,Project_Manager_108,ASDM_66,Account_Service_Delivery_Manager_65,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_130,PRJ_130,CUST_93,PRJ_Vert_07,PRJ_Exec_17,Standard Billable,Active,PM_110,Project_Manager_110,ASDM_72,Account_Service_Delivery_Manager_71,Confirmed,01-03-2026,31-03-2026,Vertical_07,Unit_02,Commercial_Model_03
PID_131,PRJ_131,CUST_31,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_111,Project_Manager_111,ASDM_73,Account_Service_Delivery_Manager_72,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_132,PRJ_132,CUST_94,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_112,Project_Manager_112,ASDM_45,Account_Service_Delivery_Manager_45,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_133,PRJ_133,CUST_95,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_113,Project_Manager_113,ASDM_74,Account_Service_Delivery_Manager_73,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_134,PRJ_134,CUST_96,PRJ_Vert_03,PRJ_Exec_05,Standard Billable,Active,PM_114,Project_Manager_114,ASDM_64,Account_Service_Delivery_Manager_63,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_135,PRJ_135,CUST_12,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_12,Project_Manager_12,ASDM_12,Account_Service_Delivery_Manager_12,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_136,PRJ_136,CUST_13,PRJ_Vert_06,PRJ_Exec_28,Standard Billable,Active,PM_115,Project_Manager_115,ASDM_48,Account_Service_Delivery_Manager_48,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_138,PRJ_138,CUST_98,PRJ_Vert_04,PRJ_Exec_13,Standard Billable,Active,PM_117,Project_Manager_117,ASDM_23,Account_Service_Delivery_Manager_23,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_02,Commercial_Model_03
PID_139,PRJ_139,CUST_99,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_118,Project_Manager_118,ASDM_75,Account_Service_Delivery_Manager_74,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_140,PRJ_140,CUST_73,PRJ_Vert_02,PRJ_Exec_16,Standard Billable,Active,PM_87,Project_Manager_87,ASDM_26,Account_Service_Delivery_Manager_26,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_05
PID_1192,PRJ_1192,CUST_167,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_144,Project_Manager_144,,,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_141,PRJ_141,CUST_100,PRJ_Vert_06,PRJ_Exec_12,Standard Billable,Active,PM_119,Project_Manager_119,ASDM_14,Account_Service_Delivery_Manager_14,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_142,PRJ_142,CUST_54,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_120,Project_Manager_120,ASDM_58,Account_Service_Delivery_Manager_50,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_05
PID_143,PRJ_143,CUST_101,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_121,Project_Manager_121,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_637,PRJ_637,CUST_123,PRJ_Vert_04,PRJ_Exec_05,Standard Billable,Active,PM_355,Project_Manager_355,ASDM_82,Account_Service_Delivery_Manager_81,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_144,PRJ_144,CUST_68,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_122,Project_Manager_122,ASDM_11,Account_Service_Delivery_Manager_11,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_02
PID_145,PRJ_145,CUST_99,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_123,Project_Manager_123,ASDM_75,Account_Service_Delivery_Manager_74,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_146,PRJ_146,CUST_102,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_124,Project_Manager_124,ASDM_11,Account_Service_Delivery_Manager_11,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_02
PID_147,PRJ_147,CUST_37,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_125,Project_Manager_125,ASDM_39,Account_Service_Delivery_Manager_39,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_148,PRJ_148,CUST_43,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_48,Project_Manager_48,ASDM_06,Account_Service_Delivery_Manager_06,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_149,PRJ_149,CUST_103,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_126,Project_Manager_126,ASDM_02,Account_Service_Delivery_Manager_02,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_150,PRJ_150,CUST_16,PRJ_Vert_07,PRJ_Exec_05,Standard Billable,Active,PM_16,Project_Manager_16,ASDM_16,Account_Service_Delivery_Manager_16,Confirmed,01-03-2026,31-03-2026,Vertical_07,Unit_01,Commercial_Model_02
PID_151,PRJ_151,CUST_104,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_127,Project_Manager_127,ASDM_76,Account_Service_Delivery_Manager_75,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_152,PRJ_152,CUST_47,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_128,Project_Manager_128,ASDM_45,Account_Service_Delivery_Manager_45,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_153,PRJ_153,CUST_73,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_87,Project_Manager_87,ASDM_26,Account_Service_Delivery_Manager_26,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_154,PRJ_154,CUST_105,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_91,Project_Manager_91,ASDM_62,Account_Service_Delivery_Manager_61,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_155,PRJ_155,CUST_43,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_48,Project_Manager_48,ASDM_06,Account_Service_Delivery_Manager_06,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_156,PRJ_156,CUST_04,PRJ_Vert_04,PRJ_Exec_08,Standard Billable,Active,PM_04,Project_Manager_04,ASDM_04,Account_Service_Delivery_Manager_04,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_04
PID_157,PRJ_157,CUST_106,PRJ_Vert_06,PRJ_Exec_12,Standard Billable,Active,PM_129,Project_Manager_129,ASDM_14,Account_Service_Delivery_Manager_14,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_158,PRJ_158,CUST_78,PRJ_Vert_01,PRJ_Exec_22,Standard Billable,Active,PM_95,Project_Manager_95,ASDM_65,Account_Service_Delivery_Manager_64,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_159,PRJ_159,CUST_13,PRJ_Vert_06,PRJ_Exec_18,Standard Billable,Active,PM_74,Project_Manager_74,ASDM_29,Account_Service_Delivery_Manager_29,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_160,PRJ_160,CUST_107,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_48,Project_Manager_48,ASDM_38,Account_Service_Delivery_Manager_38,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_162,PRJ_162,CUST_47,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_131,Project_Manager_131,ASDM_45,Account_Service_Delivery_Manager_45,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_163,PRJ_163,CUST_108,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_132,Project_Manager_132,ASDM_21,Account_Service_Delivery_Manager_21,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_164,PRJ_164,CUST_52,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_133,Project_Manager_133,ASDM_08,Account_Service_Delivery_Manager_08,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_03
PID_166,PRJ_166,CUST_110,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_135,Project_Manager_135,ASDM_77,Account_Service_Delivery_Manager_76,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_167,PRJ_167,CUST_12,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_12,Project_Manager_12,ASDM_12,Account_Service_Delivery_Manager_12,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_168,PRJ_168,CUST_111,PRJ_Vert_04,PRJ_Exec_38,Standard Billable,Active,PM_136,Project_Manager_136,ASDM_78,Account_Service_Delivery_Manager_77,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_169,PRJ_169,CUST_91,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_61,Project_Manager_61,ASDM_58,Account_Service_Delivery_Manager_50,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1624,PRJ_1624,CUST_44,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_505,Project_Manager_505,ASDM_43,Account_Service_Delivery_Manager_43,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1493,PRJ_1493,CUST_378,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_116,Project_Manager_116,ASDM_43,Account_Service_Delivery_Manager_43,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_170,PRJ_170,CUST_112,PRJ_Vert_07,PRJ_Exec_39,Standard Billable,Active,PM_137,Project_Manager_137,ASDM_16,Account_Service_Delivery_Manager_16,Confirmed,01-03-2026,31-03-2026,Vertical_07,Unit_01,Commercial_Model_01
PID_171,PRJ_171,CUST_113,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_138,Project_Manager_138,ASDM_79,Account_Service_Delivery_Manager_78,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_172,PRJ_172,CUST_62,PRJ_Vert_06,PRJ_Exec_32,Standard Billable,Active,PM_139,Project_Manager_139,ASDM_56,Account_Service_Delivery_Manager_56,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_02
PID_173,PRJ_173,CUST_104,PRJ_Vert_05,PRJ_Exec_31,Standard Billable,Active,PM_127,Project_Manager_127,ASDM_76,Account_Service_Delivery_Manager_75,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_174,PRJ_174,CUST_113,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_138,Project_Manager_138,ASDM_79,Account_Service_Delivery_Manager_78,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_175,PRJ_175,CUST_40,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_130,Project_Manager_130,ASDM_41,Account_Service_Delivery_Manager_41,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_176,PRJ_176,CUST_114,PRJ_Vert_04,PRJ_Exec_08,Standard Billable,Active,PM_140,Project_Manager_140,ASDM_80,Account_Service_Delivery_Manager_79,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_04
PID_177,PRJ_177,CUST_115,PRJ_Vert_01,PRJ_Exec_33,Standard Billable,Active,PM_141,Project_Manager_141,ASDM_62,Account_Service_Delivery_Manager_61,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_178,PRJ_178,CUST_116,PRJ_Vert_03,PRJ_Exec_05,Standard Billable,Active,PM_142,Project_Manager_142,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_179,PRJ_179,CUST_117,PRJ_Vert_08,PRJ_Exec_36,Standard Billable,Active,PM_92,Project_Manager_92,ASDM_67,Account_Service_Delivery_Manager_66,Confirmed,01-03-2026,31-03-2026,Vertical_08,Unit_01,Commercial_Model_04
PID_1224,PRJ_1224,CUST_44,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_319,Project_Manager_319,ASDM_43,Account_Service_Delivery_Manager_43,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_180,PRJ_180,CUST_118,PRJ_Vert_07,PRJ_Exec_39,Standard Billable,Active,PM_143,Project_Manager_143,ASDM_72,Account_Service_Delivery_Manager_71,Confirmed,01-03-2026,31-03-2026,Vertical_07,Unit_01,Commercial_Model_04
PID_182,PRJ_182,CUST_120,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_83,Project_Manager_83,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_183,PRJ_183,CUST_113,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_138,Project_Manager_138,ASDM_79,Account_Service_Delivery_Manager_78,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_184,PRJ_184,CUST_96,PRJ_Vert_03,PRJ_Exec_05,Standard Billable,Active,PM_145,Project_Manager_145,ASDM_64,Account_Service_Delivery_Manager_63,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_186,PRJ_186,CUST_122,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_72,Project_Manager_72,ASDM_55,Account_Service_Delivery_Manager_55,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_954,PRJ_954,CUST_242,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_442,Project_Manager_442,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_187,PRJ_187,CUST_13,PRJ_Vert_06,PRJ_Exec_28,Standard Billable,Active,PM_57,Project_Manager_57,ASDM_48,Account_Service_Delivery_Manager_48,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_189,PRJ_189,CUST_42,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_79,Project_Manager_79,ASDM_42,Account_Service_Delivery_Manager_42,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_191,PRJ_191,CUST_113,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_138,Project_Manager_138,ASDM_79,Account_Service_Delivery_Manager_78,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_192,PRJ_192,CUST_115,PRJ_Vert_01,PRJ_Exec_33,Standard Billable,Active,PM_141,Project_Manager_141,ASDM_62,Account_Service_Delivery_Manager_61,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_193,PRJ_193,CUST_125,PRJ_Vert_04,PRJ_Exec_31,Standard Billable,Active,PM_136,Project_Manager_136,ASDM_78,Account_Service_Delivery_Manager_77,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_194,PRJ_194,CUST_126,PRJ_Vert_04,PRJ_Exec_40,Standard Billable,Active,PM_149,Project_Manager_149,ASDM_10,Account_Service_Delivery_Manager_10,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_04
PID_195,PRJ_195,CUST_71,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_150,Project_Manager_150,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1521,PRJ_1521,CUST_200,PRJ_Vert_01,PRJ_Exec_20,Standard Billable,Active,PM_263,Project_Manager_263,ASDM_31,Account_Service_Delivery_Manager_31,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_1244,PRJ_1244,CUST_231,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_322,Project_Manager_322,ASDM_52,Account_Service_Delivery_Manager_52,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_198,PRJ_198,CUST_111,PRJ_Vert_04,PRJ_Exec_38,Standard Billable,Active,PM_136,Project_Manager_136,ASDM_78,Account_Service_Delivery_Manager_77,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_200,PRJ_200,CUST_128,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_01,Project_Manager_01,ASDM_01,Account_Service_Delivery_Manager_01,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_201,PRJ_201,CUST_108,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_153,Project_Manager_153,ASDM_21,Account_Service_Delivery_Manager_21,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_202,PRJ_202,CUST_38,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_42,Project_Manager_42,ASDM_40,Account_Service_Delivery_Manager_40,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_203,PRJ_203,CUST_129,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_154,Project_Manager_154,ASDM_84,Account_Service_Delivery_Manager_83,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_204,PRJ_204,CUST_108,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_155,Project_Manager_155,ASDM_21,Account_Service_Delivery_Manager_21,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_188,PRJ_188,CUST_123,PRJ_Vert_04,PRJ_Exec_05,Standard Billable,Active,PM_147,Project_Manager_147,ASDM_82,Account_Service_Delivery_Manager_81,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_01
PID_205,PRJ_205,CUST_130,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_71,Project_Manager_71,ASDM_85,Account_Service_Delivery_Manager_84,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_199,PRJ_199,CUST_108,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_152,Project_Manager_152,ASDM_21,Account_Service_Delivery_Manager_21,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_207,PRJ_207,CUST_106,PRJ_Vert_06,PRJ_Exec_12,Standard Billable,Active,PM_129,Project_Manager_129,ASDM_14,Account_Service_Delivery_Manager_14,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_208,PRJ_208,CUST_131,PRJ_Vert_05,PRJ_Exec_16,Standard Billable,Active,PM_156,Project_Manager_156,ASDM_86,Account_Service_Delivery_Manager_85,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_01
PID_209,PRJ_209,CUST_13,PRJ_Vert_06,PRJ_Exec_25,Standard Billable,Active,PM_157,Project_Manager_157,ASDM_36,Account_Service_Delivery_Manager_36,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
